paper_code,content_hash,year,paper,official_number,sub_part,text,kind,subject_slug,status,proposed_slug,proposed_name,score,runner_up_slug,runner_up_name,runner_up_score,proposer_version,approved,edited_slug,essay_type,reviewer_note
UPSC-CSE-MAINS-GS-2016-GS1,c512d80a4677f87c7f7778d4e29dda5eb262decf085527287b4f126b183dc7de,2016,GS1,15,,South China Sea has assumed great geopolitical significance in the present context. Comment.,topic,upsc-cse-mains-gs1,MAPPED,gs-1-modern-indian-history-european-trading-companies-rivalry-the-carnatic-wars-152627e3,"European trading companies' rivalry, the Carnatic Wars, and the Battle of Plassey (1757) as 'a great betrayal' rather than a great battle",0.1882,gs-1-physical-geography-of-india-human-geography-and-economic-geography-physiogr-bf8786ba,"Physiography of India: geopolitical significance of location, geological divisions, the Peninsular Block, the Himalayas and other peninsular mountains, Indo-Gangetic-Brahmaputra Plain, and physiographic divisions",0.1644,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2016-GS1,4fe1dca145aeead5580b6d8c0d0788891a82db49b96e60ff156a1c808699820b,2016,GS1,17,,"Present an account of the Indus Water Treaty and examine its ecological, economic and political implications in the context of changing bilateral relations.",topic,upsc-cse-mains-gs1,MAPPED,gs-1-geography-world-physical-geography-world-physiographic-divisions-and-their-6cda57f1,World physiographic divisions and their economic-geographic significance; wetlands' ecological/economic importance,0.2032,gs-1-ancient-india-pre-history-to-post-mauryan-imperial-guptas-political-history-2cf2fcd1,"Imperial Guptas: political history, Fa-hien's account, administration, development of art and culture, urban centres, and societal change; the Gupta era as a historiographical 'golden age' debate",0.1392,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2016-GS2,89e75abbad561f83d41e20ca69eba011fb5096222620115c3abed42e0067dbf7,2016,GS2,1,,“The broader aims and objectives of WTO are to manage and promote international trade in the era of globalization. But the Doha round of negotiations seem doomed due to differences between the developed and the developing countries.” Discuss in the Indian perspective. De g,topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-global-governance-multilateral-institutions-minilat-be35869c,"Global governance & multilateral institutions: minilateralism, International Health Regulations amendment, UN peacekeeping and India, ICC and the Israel-Hamas dispute, UNSC and G4, WTO reform crises, Global South leadership, G20 and India",0.2165,gs-2-international-relations-india-and-other-regions-africa-historical-connectio-aba636d2,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)",0.1634,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2016-GS2,b2fa0bbf183effb7ce64585f87469045fe7dd800d80199d79d7d9975660018a7,2016,GS2,2,,Evaluate the economic and strategic dimensions of India’s Look East Policy in the context of the post Cold War international scenario. 12,topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-evolution-and-key-principles-of-indian-foreign-poli-98455602,"Evolution and key principles of Indian foreign policy: determinants, NAM/NAM 2.0, Panchsheel, India's nuclear doctrine, neighbourhood-policy evolution, Look/Act East and Look/Act West policies",0.2892,gs-2-international-relations-important-key-concepts-new-world-order-dynamics-and-a8b51cfb,Important key concepts: New World Order dynamics and 'New Cold War' debates,0.2562,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2016-GS2,a9bdc62cda78b631583ef62a31bccc6a8f1d88125493023bf5acfc4e31b5b2fd,2016,GS2,3,,“Increasing cross-border terrorist attacks in India and growing interference in the internal affairs of several member-states by Pakistan are not conducive for the future of SAARC (South Asian Association for Regional Cooperation).” Explain with suitable examples. 1 2,topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-india-and-asian-nations-central-asian-republics-tur-3b2df521,"India and Asian nations: Central Asian republics (Turkmenistan, Kazakhstan, Tajikistan; China's role; International North-South Transport Corridor; SCO), Mongolia, UAE, Iran (nuclear deal, US geo-economic considerations), Israel-Palestine and India-Israel relations, Saudi Arabia, Asia-Pacific groupings, Southeast Asia (ASEAN steps and security cooperation), Japan, South Korea, Vietnam",0.2082,gs-2-international-relations-india-and-other-regions-africa-historical-connectio-aba636d2,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)",0.1772,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2016-GS2,3c3ed702881c07b9b43c37eec61d940baf60f02e3f0444e3606059d520e6b6d0,2016,GS2,4,,What are the aims and objectives of the McBride Commission of the UNESCO? What is India’s position on these? es 12,topic,upsc-cse-mains-gs2,MAPPED,gs-2-union-and-state-executive-legislature-and-judiciary-constitutional-bodies-e-433df162,"Constitutional bodies: Election Commission, UPSC, State PSC, Finance Commission, GST Council, National Commission for SCs/STs, Special Officer for Linguistic Minorities, National Commission for Backward Classes; Non-Constitutional Bodies: NITI Aayog",0.2593,gs-2-union-and-state-executive-legislature-and-judiciary-statutory-regulatory-qu-1f7989f9,"Statutory/regulatory/quasi-judicial bodies: CVC, CBI, NHRC ('toothless tiger' critique), SHRC, Central/State Information Commission, NGT, SEBI, IRDA, TRAI, NCLAT, National Consumer Disputes Redressal Commission, Lokpal and Lokayukta, Planning Commission legacy, PMO, Zonal Council",0.1853,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS1,3e3fb52ce791d1781e091c55da20839d7990614a65bf54fda1d2825b8012ade2,2017,GS1,9,,"In the context of the diversity of India, can it be said that the regions form cultural units rather than the States? Give reasons with examples for your viewpoint.",topic,upsc-cse-mains-gs1,MAPPED,gs-1-indian-culture-miscellaneous-cultural-themes-handicrafts-indian-universitie-1b19deff,"Miscellaneous cultural themes: handicrafts, Indian universities, cultural personalities, places of cultural interest, fairs and festivals, cultural institutions and awards, the calendar and eras, science and technology in ancient India, UNESCO heritage listings, legal provisions protecting cultural heritage",0.1975,gs-1-indian-society-adivasi-as-a-category-reasons-for-the-term-and-geographic-co-9891876f,'Adivasi' as a category: reasons for the term and geographic concentration of tribal populations; issues with tribal habitat in India,0.1449,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS1,44ce603969b9f7419d7caf22312182433eae928865c07237ed6727ed37956ee4,2017,GS1,10,,"What are the two major legal initiatives by the State since Independence, addressing discrimination against Scheduled Tribes (STs)?",topic,upsc-cse-mains-gs1,MAPPED,gs-1-post-independence-consolidation-overview-of-economic-development-since-inde-3aa003ac,"Overview of economic development since Independence: Five Year Plans journey, agriculture (land reforms, post-Green-Revolution issues, agrarian movements, achievements/challenges), industry (public/private sector development, industrial policy, Make in India), New Economic Policy impact, and post-Independence policy of Science & Technology (institutional framework, pre-/post-reform S&T, skill training agenda)",0.1617,gs-1-post-independence-consolidation-communalism-and-social-consolidation-secula-7f1b3954,"Communalism and social consolidation: secularism, causes and consequences of communalism, issue of linguistic minorities (operational inefficiency and government initiatives)",0.1591,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS1,8a1630c2b8a2f19989341f74ed01b282e25114b0d1b6109921001ae741bfc98c,2017,GS1,16,,In what way can floods be converted into a sustainable source of irrigation and all-weather inland navigation in India?,topic,upsc-cse-mains-gs1,MAPPED,gs-1-physical-geography-of-india-human-geography-and-economic-geography-settleme-a3664c8b,"Settlement geography & disaster vulnerability: urban flooding, human-settlement surge in flood-prone areas, tribal-habitat issues",0.2065,gs-1-physical-geography-of-india-human-geography-and-economic-geography-monsoon-09bf8afc,"Monsoon, climate & extreme-weather geography: cyclones of the Bay of Bengal and climate change, El Nino and Indian monsoon, Indian Ocean Dipole's weather impact, heat waves/anticyclones/global warming in India, changing Western Disturbances",0.1561,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS1,85b6e528c8f7b11c1f37b85e221785e9c8bbedf24a99cd879800dc6d0ca8060c,2017,GS1,17,,What characteristics can be assigned to monsoon climate that succeeds in feeding more than 50 percent of the world population residing in Monsoon Asia?,topic,upsc-cse-mains-gs1,MAPPED,gs-1-physical-geography-of-india-human-geography-and-economic-geography-monsoon-09bf8afc,"Monsoon, climate & extreme-weather geography: cyclones of the Bay of Bengal and climate change, El Nino and Indian monsoon, Indian Ocean Dipole's weather impact, heat waves/anticyclones/global warming in India, changing Western Disturbances",0.3404,gs-1-physical-geography-of-india-human-geography-and-economic-geography-climate-3f97a450,"Climate of India: factors influencing climate, monsoon mechanism (classical/modern/air-mass/jet-stream theories), El Nino-La Nina impact, rhythm of seasons, and climatic regions",0.248,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS1,6e1aa98d00f58dbb729edb46839b17a0590bc682122cb0bc6570ae180e26d494,2017,GS1,18,,The women’s questions arose in modern India as a part of the 19th century social reform movement. What were the major issues and debates concerning women in that period?,topic,upsc-cse-mains-gs1,MAPPED,gs-1-modern-indian-history-socio-religious-reform-movements-of-the-19th-century-994b0662,"Socio-religious reform movements of the 19th century (Raja Ram Mohan Roy, Jyotirao Phule, Ishwar Chandra Vidyasagar, Ambedkar movement)",0.3384,gs-1-indian-society-women-related-issues-hysterectomies-workforce-participation-c85e0a69,"Women-related issues: hysterectomies, workforce participation gaps, gender disparities in poverty, women in corporate roles, abortion rights, gender digital divide, menstrual hygiene, surrogacy rules, sexual harassment at workplace, domestic violence, marital rape, women in STEM, female entrepreneurship, NFHS-5 women-centric findings",0.2395,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS2,bb8ba128d87e5df9e79465bc34fd604e4ec50fe60306373ba061aa4d36a84d77,2017,GS2,15,,“The emergence of the Self-Help Groups (SHGs) in contemporary times points to the slow but steady withdrawal of the State from developmental activities.” Examine the role of the SHGs in developmental activities and the measures taken by the Government of India to promote the SHGs.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-development-proces-d5bc13d1,"Development process and industry: growth vs development, main constraints and stakeholders, SHGs (meaning, importance, institutional structure, funding, women's development linkage, poverty/rural-development linkage), and Micro Finance (meaning, structure, importance)",0.1434,gs-2-governance-government-policies-and-development-processes-need-and-importanc-de5fce4c,"Need and importance of government policies: growth/development, human capital formation, equality and social justice, unity and integrity, trust between state and citizens; governance meaning/scope and the good-governance debate",0.1209,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS2,4b6950b2f4d8c6d768bd518af335a00146da0afe49de119c72f43093071b285c,2017,GS2,16,,“Poverty alleviation programmes in India remain mere showpieces until and unless they are backed up by political will.” Discuss with reference to the performance of the major poverty alleviation programmes in India.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-social-justice-welfare-health-education-and-poverty-poverty-and-hunger-defi-9beb93c5,"Poverty and hunger: definitional debates across committees, poverty data, causes, urban vs rural vs feminized poverty, poverty-alleviation measures and implementation problems, food-security programmes, and controversies in poverty-data estimation",0.388,gs-2-social-justice-welfare-health-education-and-poverty-citizen-s-charter-and-r-712c60fa,Citizen's Charter and RTI Act: utility/limitations as accountability instruments; RTI's role in redefining accountability beyond mere citizen empowerment; flaws in RTI and improvement recommendations,0.0914,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2017-GS2,68d6e214a9b278811011a79a73f10fda20d8533dd8d5b12bc415944c0aacc8d3,2017,GS2,17,,"Initially Civil Services in India were designed to achieve the goals of neutrality and effectiveness, which seems to be lacking in the present context. Do you agree with the view that drastic reforms are required in Civil Services? Comment.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-role-of-civil-serv-900d4921,"Role of civil services in a democracy: concept and need for civil services, law-making role (policy formulation/implementation/evaluation), civil services as protector of minorities and promoter of inclusive growth, emerging challenges (lateral entry, capacity building, frequent transfers, cadre policy, performance appraisal, Civil Services Board)",0.4619,gs-2-governance-government-policies-and-development-processes-civil-society-orga-c817b54e,Civil-society organisations' impact on public policy formulation; FCRA compliance tightening and civil-society funding constraints; SHG federated models scaling beyond microfinance into market linkages,0.2146,gs-insert-tag-proposer-v1,,,,
