"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes"
"tag","bb1e3be6-751e-482e-84f3-f494d0233282","2019","fe28f5e5-99c3-4c9d-829c-4c38a0b6ffe3","India and Asian nations: Central Asian republics (Turkmenistan, Kazakhstan, Tajikistan; China's role; International North-South Transport Co","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","8b5a4b69-3d9b-4e97-84ac-93a858a2b6e9","2020","1","The rock-cut architecture represents one of the most important sources of our knowledge of early Indian art and history. Discuss.","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","ac70f5ce-07dc-49f0-a5bb-503d5875e218","2020","2","Pala period is the most significant phase in the history of Buddhism in India. Enumerate.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","863ddde7-d3b6-4a58-9f98-07e9a2ee7e82","2020","3","Evaluate the policies of Lord Curzon and their long term implications on the national movements.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","dccb8a83-d1b6-4c19-a490-617ce6222a0a","2020","4","Discuss the geophysical characteristics of Circum-Pacific Zone.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","77bbd582-94d5-48d8-841e-6ed863e7ac59","2020","5","The process of desertification does not have climate boundaries. Justify with examples.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","ebb921aa-4225-496a-83f7-908bbe7e2509","2020","6","How will the melting of Himalayan glaciers have a far-reaching impact on the water resources of India?","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","fd328a44-d6b2-4078-9443-9b3118c2f7f0","2020","7","Account for the present location of iron and steel industries away from the source of raw material, by giving examples.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","7bf4035e-43ef-485f-be2d-da76c11ec890","2020","8","Has caste lost its relevance in understanding the multi-cultural Indian Society? Elaborate your answer with illustrations.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","f44099c3-8b43-45fe-bdcb-b781ab9913eb","2020","9","COVID-19 pandemic accelerated class inequalities and poverty in India. Comment.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","e8b4945a-2fb5-4973-b315-51de8fa6870e","2020","10","Do you agree that regionalism in India appears to be a consequence of rising cultural assertiveness? Argue.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","d124e061-5c4f-4c76-9e95-c07c330871d7","2020","11","Indian Philosophy and tradition played a significant role in conceiving and shaping the monuments and their art in India. Discuss.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","78a07bcb-1504-4e30-8656-923edbaac420","2020","12","Persian literary sources of medieval India reflect the spirit of the age. Comment.","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","ca3b224d-3526-4d6c-a0ff-1b5de1349a3a","2020","13","Since the decade of the 1920s, the national movement acquired various ideological strands and thereby expanded its social base. Discuss.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","b1455c86-dd36-4607-86fc-09fb900823e4","2020","14","The interlinking of rivers can provide viable solutions to the multi-dimensional inter-related problems of droughts, floods and interrupted ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","2e9dbf51-df2b-4fda-b262-c353d3ee7ed2","2020","15","Account for the huge flooding of million cities in India including the smart ones like Hyderabad and Pune. Suggest lasting remedial measures","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","51c788e6-3e40-418d-8e70-5ce07fbe7406","2020","16","India has immense potential of solar energy though there are regional variations in its developments. Elaborate.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","a3478f21-1f69-4036-b918-8d4fcf2e9599","2020","17","Examine the status of forest resources of India and its resultant impact on climate change.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","99dfa0dd-753a-427c-af6f-8afacf3c2923","2020","18","Is diversity and pluralism in India under threat due to globalisation? Justify your answer.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","dda3081e-f790-44e2-9575-0aae42c680a4","2020","19","Customs and traditions suppress reason leading to obscurantism. Do you agree?","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","8751f390-8565-41a8-82fc-fd11a715aa24","2020","20","How have digital initiatives in India contributed to the functioning of the education system in the country? Elaborate your answer.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","2c05bd60-db2b-48de-a1e5-4bbf834ece65","2020","21","""There is a need for simplification of procedure for disqualification of persons found guilty of corrupt practices under the Representation ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","7dd81638-61b5-48fb-997f-4d5c900758a8","2020","22","""Recent amendments to the Right to information Act will have profound impact on the autonomy and independence of the Information Commission""","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","15f201d1-2392-4a24-a41a-302d8cf2010a","2020","23","How far do you think cooperation, competition and confrontation have shaped the nature of federation in India? Cite some recent examples to ","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","88a6b562-9df8-4d2d-b5ad-172331ed31b6","2020","24","The judicial systems in India and UK seem to be converging as well as diverging in the recent times. Highlight the key points of convergence","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","b2b7146e-0a9a-47cc-8bea-6a42e7da0070","2020","25","""Once a speaker, Always a speaker""! Do you think the practice should be adopted to impart objectivity to the office of the Speaker of Lok Sa","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","d658ffaf-03fb-4c50-8322-22ab3feffef0","2020","26","In order to enhance the prospects of social development, sound and adequate health care policies are needed particularly in the fields of ge","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","a20e429c-1651-495a-a3ad-58fa246c6143","2020","27","""Institutional quality is a crucial driver of economic performance"". In this context suggest reforms in Civil Service for strengthening demo","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","3f199269-944c-4af7-9478-437eb5482cc0","2020","28","""The emergence of Fourth Industrial Revolution (Digital Revolution) has initiated e-Governance as an integral part of government"". Discuss.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","0889f3c9-0db1-4315-8927-ad0fbadcb932","2020","29","Critically examine the role of WHO in providing global health security during the COVID-19 pandemic.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","363984a9-8374-4857-8aa5-6daa4e8c2818","2020","30","'Indian diaspora has a decisive role to play in the politics and economy of America and European Countries'. Comment with examples.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","d9a49617-b7da-46a3-b198-2965b0395a9e","2020","31","Indian constitution exhibits centralising tendencies to maintain unity and integrity of the nation. Elucidate in the perspective of the Epid","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","cf272fe2-02e6-4da3-9859-02bb76110238","2020","32","Judicial Legislation is antithetical to the doctrine of separation of powers as envisaged in the Indian Constitution. In this context justif","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","55f0522f-5477-4874-9b8a-272762031708","2020","33","The strength and sustenance of local institutions in India has shifted from their formative phase of 'Functions, Functionaries and Funds' to","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","ff1d50ec-e030-4d24-833e-ebbc16ab2dd7","2020","34","Rajya Sabha has been transformed from a 'useless stepney tyre' to the most useful supporting organ in past few decades. Highlight the factor","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","1588383a-52e7-4cf0-974e-afaed3da5c29","2020","35","Which steps are required for constitutionalization of a commission? Do you think imparting constitutionality to the National Commission for ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","ee2ae141-dfef-4bf0-a92c-dd4326fd029a","2020","36","""The incidence and intensity of poverty are more important in determining poverty based on income alone"". In this context analyze the latest","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","a39fd575-4a8a-4c28-bf9b-1643d610f5cf","2020","37","""Micro-Finance as an anti-poverty vaccine, is aimed at asset creation and income security of the rural poor in India"". Evaluate the role of ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","5dd45e22-1877-4c82-82c3-4746fb6f1b31","2020","38","National Education Policy 2020 is in conformity with the Sustainable Development Goal-4 (2030). It intends to restructure and reorient educa","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","e735bfc5-3345-4417-b6d0-71ee3af93eb6","2020","39","'Quadrilateral Security Dialogue (QUAD)' is transforming itself into a trade bloc from a military alliance, in present times - Discuss.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","9359a2b4-64d1-4dd7-b5c8-608296e00b2b","2020","40","What is the significance of Indo-US defence deals over Indo-Russian defence deals? Discuss with reference to stability in the Indo-Pacific r","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","d65850ef-0cf2-4266-802b-c27fe2e1a0af","2020","41","Explain intra-generational and inter-generational issues of equity from the perspective of inclusive growth and sustainable development.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","1a9a0562-b7e9-42e4-9298-48e5c08df8d9","2020","42","Define potential GDP and explain its determinants. What are the factors that have been inhibiting India from realizing its potential GDP?","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","6b3474b9-ab1b-43b4-a2de-e9ccf4e32378","2020","43","What are the main constraints in transport and marketing of agricultural produce in India?","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","6d669892-f16e-4a79-96ff-a01c943a96e9","2020","44","What are the challenges and opportunities of food processing sector in the country? How can income of the farmers be substantially increased","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","b283c701-9450-4f60-b8b5-6955d81dbb7c","2020","45","What do you understand by nanotechnology and how is it helping in health sector?","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","7168498a-8387-4f50-ae80-3cf5c24bab1a","2020","46","How is science interwoven deeply with our lives? What are the striking changes in agriculture triggered off by the science-based technologie","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","d4ca4fb9-a18c-46be-9cec-71f9c9d02994","2020","47","How does the draft Environment Impact Assessment (EIA) Notification, 2020 differ from the existing EIA Notification, 2006?","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","713bca3a-2dc5-41c2-a317-138ffa72e523","2020","48","What are the salient features of the Jal Shakti Abhiyan launched by the Government of India for water conservation and water security?","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","ee669a3b-b5ab-43cc-bdf6-a46a5994bc78","2020","49","Discuss different types of cybercrimes and measures required to be taken to fight the menace.","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","11fd59db-e5f0-48de-adb7-f21ca739c3df","2020","50","For effective border area management, discuss the steps required to be taken to deny local support to militants and also suggest ways to man","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","0b643bff-61da-4295-82eb-b5b7036f0bcc","2020","51","Explain the meaning of investment in an economy in terms of capital formation. Discuss the factors to be considered while designing a conces","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"question","d982e89c-4f3a-442c-86ea-3a668ef4d7d4","2020","52","Explain the rationale behind the Goods and Services Tax (Compensation to States) Act of 2017. How has COVID-19 impacted the GST compensation","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
